reduction,mean_purity_knn,mean_entropy_knn_all,resolution,silhouette_score_cosine,mean_mixingNorm,silhouette_score_norm,mean_purity_knn_norm,mean_entropy_knn_all_norm,mean_mixingNorm_norm,mixing_score,purity_score,assay,ndim,features,method,features_ngenes
harmony_4_Batch_ID_1_0.05_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.2500_43201fbe88d7bcada8878ffe4d26c21f,0.247802181603773,0.578007502835569,6,0.115224627268993,0.922760881891875,35,-0.64,87.3,95.22,91.26,-0.64,RNA,30,RNA.log.vst.split_Batch_ID,harmony,2500
harmony_4_Batch_ID_1_0.05_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.3000_43201fbe88d7bcada8878ffe4d26c21f,0.227636246686418,0.574082661478477,6,0.123164697989439,0.92031959714326,37,-6.53,86.48,93.96,90.22,-6.53,RNA,30,RNA.log.vst.split_Batch_ID,harmony,3000
harmony_4_Batch_ID_1_0.05_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.4000_43201fbe88d7bcada8878ffe4d26c21f,0.164885416666667,0.573632130946777,6,0.135389747605942,0.922113247504393,41,-24.87,86.38,94.89,90.635,-24.87,RNA,30,RNA.log.vst.split_Batch_ID,harmony,4000
harmony_4_Batch_ID_1_0.05_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.500_43201fbe88d7bcada8878ffe4d26c21f,0.38430785123967,0.580436114747361,6,0.183999539423731,0.924545501761199,56,39.24,87.81,96.15,91.98,39.24,RNA,30,RNA.log.vst.split_Batch_ID,harmony,500
harmony_4_Batch_ID_1_0.05_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.700_43201fbe88d7bcada8878ffe4d26c21f,0.352651827830188,0.578007502835569,6.5,0.149311753888258,0.924631157705572,45,29.99,87.3,96.19,91.745,29.99,RNA,30,RNA.log.vst.split_Batch_ID,harmony,700
harmony_4_Batch_ID_1_0.05_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.1000_43201fbe88d7bcada8878ffe4d26c21f,0.446920310322751,0.565954852699368,6.5,0.149828407573289,0.926740767559578,45,57.53,84.78,97.28,91.03,57.53,RNA,50,RNA.log.vst.split_Batch_ID,harmony,1000
harmony_4_Batch_ID_1_0.05_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.1500_43201fbe88d7bcada8878ffe4d26c21f,0.445725894301248,0.565954852699368,6.5,0.156657576451823,0.926151729722919,47,57.19,84.78,96.98,90.88,57.19,RNA,50,RNA.log.vst.split_Batch_ID,harmony,1500
harmony_4_Batch_ID_1_0.05_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.2000_43201fbe88d7bcada8878ffe4d26c21f,0.42440177828619,0.564601483711009,6,0.153206649119804,0.926121021593956,46,50.96,84.49,96.96,90.725,50.96,RNA,50,RNA.log.vst.split_Batch_ID,harmony,2000
harmony_4_Batch_ID_1_0.05_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.2500_43201fbe88d7bcada8878ffe4d26c21f,0.419808040169661,0.55362407649824,5.5,0.142235682773067,0.92546220999377,43,49.61,82.19,96.62,89.405,49.61,RNA,50,RNA.log.vst.split_Batch_ID,harmony,2500
harmony_4_Batch_ID_1_0.05_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.3000_43201fbe88d7bcada8878ffe4d26c21f,0.427954403692615,0.552548833574808,5.5,0.135875863237789,0.924678427930163,41,51.99,81.97,96.21,89.09,51.99,RNA,50,RNA.log.vst.split_Batch_ID,harmony,3000
harmony_4_Batch_ID_1_0.05_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.4000_43201fbe88d7bcada8878ffe4d26c21f,0.430456430888223,0.544421024795698,5.5,0.145227568419462,0.924637456787624,44,52.72,80.27,96.19,88.23,52.72,RNA,50,RNA.log.vst.split_Batch_ID,harmony,4000
harmony_4_Batch_ID_1_0.05_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.500_43201fbe88d7bcada8878ffe4d26c21f,0.463277351546906,0.564601483711009,6,0.194675935330073,0.926839396393167,59,62.31,84.49,97.33,90.91,62.31,RNA,50,RNA.log.vst.split_Batch_ID,harmony,500
harmony_4_Batch_ID_1_0.05_85_PCA..RNA..50..RNA.log.vst.split_Batch_ID.features.700_43201fbe88d7bcada8878ffe4d26c21f,0.455114458582835,0.560676642353917,6,0.169417686125895,0.926900300847923,51,59.93,83.67,97.36,90.515,59.93,RNA,50,RNA.log.vst.split_Batch_ID,harmony,700
harmony_5_Batch_ID_1_0.1_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.1000_43201fbe88d7bcada8878ffe4d26c21f,0.397337748344371,0.55362407649824,5.5,0.143825964027421,0.920569274375153,43,43.05,82.19,94.09,88.14,43.05,RNA,30,RNA.log.vst.split_Batch_ID,harmony,1000
harmony_5_Batch_ID_1_0.1_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.1500_43201fbe88d7bcada8878ffe4d26c21f,0.373726415094339,0.551023060119675,5.5,0.149260451642132,0.918751142938542,45,36.15,81.65,93.15,87.4,36.15,RNA,30,RNA.log.vst.split_Batch_ID,harmony,1500
harmony_5_Batch_ID_1_0.1_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.2000_43201fbe88d7bcada8878ffe4d26c21f,0.324007959905661,0.545496267719131,5.5,0.132621635331712,0.916751989291571,40,21.62,80.49,92.11,86.3,21.62,RNA,30,RNA.log.vst.split_Batch_ID,harmony,2000
harmony_5_Batch_ID_1_0.1_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.2500_43201fbe88d7bcada8878ffe4d26c21f,0.276150746855346,0.542895251340565,5.5,0.138871978747063,0.913775683819719,42,7.64,79.95,90.57,85.26,7.64,RNA,30,RNA.log.vst.split_Batch_ID,harmony,2500
harmony_5_Batch_ID_1_0.1_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.3000_43201fbe88d7bcada8878ffe4d26c21f,0.243274120165931,0.53493984702823,5,0.115539178374225,0.911280250791252,35,-1.97,78.28,89.28,83.78,-1.97,RNA,30,RNA.log.vst.split_Batch_ID,harmony,3000
harmony_5_Batch_ID_1_0.1_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.4000_43201fbe88d7bcada8878ffe4d26c21f,0.188051861702128,0.531015005671138,5,0.139773430090159,0.912850541937897,42,-18.1,77.46,90.09,83.775,-18.1,RNA,30,RNA.log.vst.split_Batch_ID,harmony,4000
harmony_5_Batch_ID_1_0.1_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.500_43201fbe88d7bcada8878ffe4d26c21f,0.415625,0.556751800996826,6,0.147079366919609,0.920691495035792,44,48.39,82.85,94.15,88.5,48.39,RNA,30,RNA.log.vst.split_Batch_ID,harmony,500
harmony_5_Batch_ID_1_0.1_85_PCA..RNA..30..RNA.log.vst.split_Batch_ID.features.700_43201fbe88d7bcada8878ffe4d26c21f,0.38458850931677,0.55362407649824,6,0.130868854612932,0.920466436947747,40,39.32,82.19,94.03,88.11,39.32,RNA,30,RNA.log.vst.split_Batch_ID,harmony,700
