ensembl_gene_id	external_gene_name	entrezgene_id
ENSMUSG00000094910	D430019H16Rik	268595
ENSMUSG00000025050	Pcgf6	71041
ENSMUSG00000021694	Ercc8	71991
ENSMUSG00000041341	Atg2b	76559
ENSMUSG00000007029	Vars	22321
ENSMUSG00000045333	Zfp423	94187
ENSMUSG00000071528	Atp5md	102639577
ENSMUSG00000071528	Atp5md	66477
ENSMUSG00000025613	Cct8	12469
ENSMUSG00000025047	Pdcd11	18572
ENSMUSG00000038957	Edc3	353190
ENSMUSG00000036810	Cnep1r1	382030
ENSMUSG00000001039	B9d1	27078
ENSMUSG00000022035	Ccdc25	67179
ENSMUSG00000032316	Clk3	102414
ENSMUSG00000044715	Gskip	66787
ENSMUSG00000031657	Heatr3	234549
ENSMUSG00000001036	Epn2	13855
ENSMUSG00000022037	Clu	12759
ENSMUSG00000093606	B130034C11Rik	414095
ENSMUSG00000021699	Pde4d	238871
ENSMUSG00000021111	Papola	18789
ENSMUSG00000006435	Neurl1a	18011
ENSMUSG00000022935	Grik1	14805
ENSMUSG00000036779	Tent4b	214627
ENSMUSG00000091908	Gm17231	
ENSMUSG00000004661	Arid3b	56380
ENSMUSG00000053617	Sh3pxd2a	14218
ENSMUSG00000055022	Cntn1	12805
ENSMUSG00000042694	Stn1	108689
ENSMUSG00000020528	Prpsap2	212627
ENSMUSG00000021700	Rab3c	67295
ENSMUSG00000025060	Slk	20874
ENSMUSG00000036218	Pdzrn4	239618
ENSMUSG00000004798	Ulk2	29869
ENSMUSG00000002489	Tiam1	21844
ENSMUSG00000036197	Gxylt1	223827
ENSMUSG00000031660	Brd7	26992
ENSMUSG00000032745	Gpbp1	73274
ENSMUSG00000022634	Yaf2	67057
ENSMUSG00000047804	Akap10	56697
ENSMUSG00000022635	Zcrb1	67197
ENSMUSG00000036167	Pphln1	223828
ENSMUSG00000042331	Specc1	432572
ENSMUSG00000007036	Abhd16a	193742
ENSMUSG00000022982	Sod1	20655
ENSMUSG00000022983	Scaf4	224432
ENSMUSG00000056770	Setd3	52690
ENSMUSG00000036158	Prickle1	106042
ENSMUSG00000036712	Cyld	74256
ENSMUSG00000024387	Csnk2b	13001
ENSMUSG00000021754	Map3k1	26401
ENSMUSG00000014243	Zswim7	69747
ENSMUSG00000022043	Trim35	66854
ENSMUSG00000042298	Ttc19	72795
ENSMUSG00000025066	Sfr1	67788
ENSMUSG00000022044	Stmn4	56471
ENSMUSG00000021258	Ccnk	12454
ENSMUSG00000049985	Ankrd55	77318
ENSMUSG00000018501	Ncor1	20185
ENSMUSG00000045875	Adra1a	11549
ENSMUSG00000022048	Dpysl2	12934
ENSMUSG00000021259	Cyp46a1	13116
ENSMUSG00000021756	Il6st	16195
ENSMUSG00000024392	Bag6	224727
ENSMUSG00000046204	Pnma2	239157
ENSMUSG00000043668	Tox3	244579
ENSMUSG00000022051	Bnip3l	12177
ENSMUSG00000058070	Eml1	68519
ENSMUSG00000022052	Ppp2r2a	71978
ENSMUSG00000056608	Chd9	109151
ENSMUSG00000032333	Stoml1	69106
ENSMUSG00000063434	Sorcs3	66673
ENSMUSG00000022972	Cfap298	68001
ENSMUSG00000063296	Tmem117	320709
ENSMUSG00000043531	Sorcs1	58178
ENSMUSG00000022973	Synj1	104015
ENSMUSG00000022454	Nell2	54003
ENSMUSG00000032336	Nptn	20320
ENSMUSG00000024393	Prrc2a	53761
ENSMUSG00000021262	Evl	14026
ENSMUSG00000047789	Slc38a9	268706
ENSMUSG00000064210	Ano6	105722
ENSMUSG00000031666	Rbl2	19651
ENSMUSG00000014245	Pigl	327942
ENSMUSG00000022974	Paxbp1	67367
ENSMUSG00000025027	Xpnpep1	170750
ENSMUSG00000018509	Cenpv	73139
ENSMUSG00000021759	Plpp1	19012
ENSMUSG00000032340	Neo1	18007
ENSMUSG00000019505	Ubb	22187
ENSMUSG00000016018	Mtrex	72198
ENSMUSG00000097536	2610037D02Rik	
ENSMUSG00000018507	Trpv2	22368
ENSMUSG00000033237	Arid2	77044
ENSMUSG00000031667	Aktip	14339
ENSMUSG00000086841	2410006H16Rik	69221
ENSMUSG00000114045	Gm34220	
ENSMUSG00000021264	Yy1	22632
ENSMUSG00000033228	Scaf11	72193
ENSMUSG00000042426	Dhx29	218629
ENSMUSG00000022971	Ifnar2	15976
ENSMUSG00000005267	Zfp287	170740
ENSMUSG00000033282	Rpgrip1l	244585
ENSMUSG00000047342	Zfp286	192651
ENSMUSG00000024403	Atp6v1g2	66237
ENSMUSG00000025026	Add3	27360
ENSMUSG00000023169	Slc38a1	105727
ENSMUSG00000021266	Wars	22375
ENSMUSG00000019432	Ddx39b	53817
ENSMUSG00000111846	Gm47271	
ENSMUSG00000022462	Slc38a2	67760
ENSMUSG00000055932	Fto	26383
ENSMUSG00000073411	H2-D1	14964
ENSMUSG00000025235	Bbs4	102774
ENSMUSG00000014177	Tvp23b	67510
ENSMUSG00000042385	Gzmk	14945
ENSMUSG00000048218	Amigo2	105827
ENSMUSG00000022967	Ifnar1	15975
ENSMUSG00000025234	Arih1	23806
ENSMUSG00000044250	Pced1b	239647
ENSMUSG00000022466	Rpap3	71919
ENSMUSG00000040867	Begain	380785
ENSMUSG00000042348	Arl15	218639
ENSMUSG00000040856	Dlk1	13386
ENSMUSG00000021764	Ndufs4	17993
ENSMUSG00000025232	Hexa	15211
ENSMUSG00000042148	Cox10	70383
ENSMUSG00000025025	Mxi1	17859
ENSMUSG00000087497	2810001G20Rik	66456
ENSMUSG00000015536	Mocs2	17434
ENSMUSG00000022962	Gart	14450
ENSMUSG00000032297	Celf6	76183
ENSMUSG00000033192	Lpcat2	270084
ENSMUSG00000021268	Meg3	17263
ENSMUSG00000025024	Smndc1	76479
ENSMUSG00000025237	Parp6	67287
ENSMUSG00000085925	Rtl1	353326
ENSMUSG00000097451	Rian	
ENSMUSG00000024974	Smc3	13006
ENSMUSG00000033389	Arhgap44	216831
ENSMUSG00000038838	Vars2	68915
ENSMUSG00000022961	Son	20658
ENSMUSG00000024975	Pdcd4	18569
ENSMUSG00000081534	Slc48a1	67739
ENSMUSG00000022475	Hdac7	56233
ENSMUSG00000042258	Isl1	16392
ENSMUSG00000102657	Gm37899	
ENSMUSG00000098202	B830012L14Rik	
ENSMUSG00000084957	Bbip1	100503572
ENSMUSG00000097391	Mirg	100040724
ENSMUSG00000024976	Shoc2	56392
ENSMUSG00000022960	Donson	60364
ENSMUSG00000022075	Rhobtb2	246710
ENSMUSG00000032294	Pkm	18746
ENSMUSG00000021725	Parp8	52552
ENSMUSG00000033352	Map2k4	26398
ENSMUSG00000116933	Atp5o	
ENSMUSG00000085169	Gm10785	100038392
ENSMUSG00000017843	Ppp2r5c	26931
ENSMUSG00000058240	Cryzl1	66609
ENSMUSG00000033712	Ccar2	219158
ENSMUSG00000056752	Dnah9	237806
ENSMUSG00000118099	Gm31356	
ENSMUSG00000084967	Gm12296	100093714
ENSMUSG00000097520	4930488L21Rik	
ENSMUSG00000053930	Shisa6	380702
ENSMUSG00000031748	Gnao1	14681
ENSMUSG00000022957	Itsn1	16443
ENSMUSG00000003534	Ddr1	12305
ENSMUSG00000024981	Acsl5	433256
ENSMUSG00000052369	Tmem106c	380967
ENSMUSG00000021728	Emb	13723
ENSMUSG00000018707	Dync1h1	13424
ENSMUSG00000031751	Amfr	23802
ENSMUSG00000051705	Senp8	71599
ENSMUSG00000039585	Myo9a	270163
ENSMUSG00000024982	Zdhhc6	66980
ENSMUSG00000021730	Hcn1	15165
ENSMUSG00000031754	Nudt21	68219
ENSMUSG00000079048	4933413L06Rik	71100
ENSMUSG00000022092	Ppp3cc	19057
ENSMUSG00000021270	Hsp90aa1	15519
ENSMUSG00000033009	Ogfod1	270086
ENSMUSG00000022094	Slc39a14	213053
ENSMUSG00000024983	Vti1a	53611
ENSMUSG00000110803	Gm20275	100504539
ENSMUSG00000037957	Wdr20	69641
ENSMUSG00000056458	Mok	26448
ENSMUSG00000025451	Paip1	218693
ENSMUSG00000059714	Flot1	14251
ENSMUSG00000031755	Bbs2	67378
ENSMUSG00000032289	Thsd4	207596
ENSMUSG00000062822	4833420G17Rik	67392
ENSMUSG00000031760	Mt3	17751
ENSMUSG00000000776	Polr3d	67065
ENSMUSG00000022956	Atp5o	28080
ENSMUSG00000031765	Mt1	17748
ENSMUSG00000032939	Nup93	71805
ENSMUSG00000021275	Tecpr2	104859
ENSMUSG00000047766	Lrrc49	102747
ENSMUSG00000039680	Mrps6	121022
ENSMUSG00000001525	Tubb5	22154
ENSMUSG00000033075	Senp1	223870
ENSMUSG00000093930	Hmgcs1	208715
ENSMUSG00000095930	Nim1k	245269
ENSMUSG00000022951	Rcan1	54720
ENSMUSG00000094870	Zfp131	72465
ENSMUSG00000033595	Lgi3	213469
ENSMUSG00000037896	Rcor1	217864
ENSMUSG00000033065	Pfkm	18642
ENSMUSG00000024422	Dhx16	69192
ENSMUSG00000021277	Traf3	22031
ENSMUSG00000048175	Asb8	78541
ENSMUSG00000022948	Setd4	224440
ENSMUSG00000050705	2310061I04Rik	69662
ENSMUSG00000022095	Fam160b2	239170
ENSMUSG00000031770	Herpud1	64209
ENSMUSG00000021279	Cdc42bpb	217866
ENSMUSG00000022987	Zfp641	239652
ENSMUSG00000024426	Atat1	73242
ENSMUSG00000022099	Dmtn	13829
ENSMUSG00000033066	Gas7	14457
ENSMUSG00000117317	Gm49961	
ENSMUSG00000051483	Cbr1	12408
ENSMUSG00000022946	Dop1b	70028
ENSMUSG00000022992	Kansl2	69612
ENSMUSG00000022100	Xpo7	65246
ENSMUSG00000034361	Cpne2	234577
ENSMUSG00000039220	Ppp1r10	52040
ENSMUSG00000011960	Ccnt1	12455
ENSMUSG00000020903	Stx8	55943
ENSMUSG00000021282	Eif5	217869
ENSMUSG00000091050	9330020H09Rik	
ENSMUSG00000022994	Adcy6	11512
ENSMUSG00000039456	Morc3	338467
ENSMUSG00000038762	Abcf1	224742
ENSMUSG00000003352	Cacnb3	12297
ENSMUSG00000050079	Rspry1	67610
ENSMUSG00000007411	Mark3	17169
ENSMUSG00000022103	Gfra2	14586
ENSMUSG00000038500	Prr3	75210
ENSMUSG00000003360	Ddx23	74351
ENSMUSG00000025078	Nhlrc2	66866
ENSMUSG00000007892	Rplp1	56040
ENSMUSG00000040820	Hlcs	110948
ENSMUSG00000033487	Fndc3a	319448
ENSMUSG00000035173	Ccdc186	213993
ENSMUSG00000092368	A930015D03Rik	
ENSMUSG00000020900	Myh10	77579
ENSMUSG00000031776	Arl2bp	107566
ENSMUSG00000034949	Zfr2	103406
ENSMUSG00000051853	Arf3	11842
ENSMUSG00000001270	Ckb	12709
ENSMUSG00000022940	Pigp	56176
ENSMUSG00000004933	Matk	17179
ENSMUSG00000022106	Rcbtb2	105670
ENSMUSG00000032252	Glce	93683
ENSMUSG00000037787	Coa8	68020
ENSMUSG00000040785	Ttc3	22129
ENSMUSG00000067713	Prkag1	19082
ENSMUSG00000032249	Anp32a	11737
ENSMUSG00000031778	Cx3cl1	20312
ENSMUSG00000021288	Klc1	16593
ENSMUSG00000031781	Ciapin1	109006
ENSMUSG00000048154	Kmt2d	381022
ENSMUSG00000041729	Coro2b	235431
ENSMUSG00000034932	Mrpl54	66047
ENSMUSG00000031782	Coq9	67914
ENSMUSG00000031783	Polr2c	20021
ENSMUSG00000018736	Ndel1	83431
ENSMUSG00000022105	Rb1	19645
ENSMUSG00000032244	Fem1b	14155
ENSMUSG00000060938	Rpl26	19941
ENSMUSG00000034902	Pip5k1c	18717
ENSMUSG00000021285	Ppp1r13b	21981
ENSMUSG00000052921	Arhgef15	442801
ENSMUSG00000022108	Itm2b	16432
ENSMUSG00000032405	Pias1	56469
ENSMUSG00000021290	Atp5mpl	70257
ENSMUSG00000022109	Med4	67381
ENSMUSG00000031785	Adgrg1	14766
ENSMUSG00000023004	Tuba1b	22143
ENSMUSG00000024446	Rpp21	67676
ENSMUSG00000022110	Sucla2	20916
ENSMUSG00000045409	Trim39	79263
ENSMUSG00000020899	Pfas	237823
ENSMUSG00000025085	Ablim1	226251
ENSMUSG00000072235	Tuba1a	22142
ENSMUSG00000058444	Map2k5	23938
ENSMUSG00000097587	4930578M01Rik	75951
ENSMUSG00000021996	Esd	13885
ENSMUSG00000020898	Ctc1	68964
ENSMUSG00000032403	2300009A05Rik	69478
ENSMUSG00000086539	Gm16759	
ENSMUSG00000068015	Lrch1	380916
ENSMUSG00000051934	Spats2	72572
ENSMUSG00000024457	Trim26	22670
ENSMUSG00000054013	Tmem179	104885
ENSMUSG00000031788	Kifc3	16582
ENSMUSG00000020235	Fzr1	56371
ENSMUSG00000037257	Aagab	66939
ENSMUSG00000022898	Vps26c	13185
ENSMUSG00000022897	Dyrk1a	13548
ENSMUSG00000036398	Ppp1r11	76497
ENSMUSG00000020895	Tmem107	66910
ENSMUSG00000097785	B230217O12Rik	
ENSMUSG00000043301	Kcnj6	16522
ENSMUSG00000023007	Prpf40b	54614
ENSMUSG00000031789	Cngb1	333329
ENSMUSG00000020894	Vamp2	22318
ENSMUSG00000022000	Zc3h13	67302
ENSMUSG00000055053	Nfic	18029
ENSMUSG00000020893	Per1	18626
ENSMUSG00000091722	Siah3	380918
ENSMUSG00000036036	Zfp57	22715
ENSMUSG00000025086	Trub1	72133
ENSMUSG00000034893	Cog3	338337
ENSMUSG00000032399	Rpl4	67891
ENSMUSG00000034818	Celf5	319586
ENSMUSG00000054843	Atrnl1	226255
ENSMUSG00000024462	Gabbr1	54393
ENSMUSG00000084849	Gm16105	
ENSMUSG00000020238	Ncln	103425
ENSMUSG00000004936	Map2k1	26395
ENSMUSG00000060126	Tpt1	22070
ENSMUSG00000031796	Cfap20	14894
ENSMUSG00000067995	Gtf2f2	68705
ENSMUSG00000046707	Csnk2a2	13000
ENSMUSG00000025089	Gfra1	14585
ENSMUSG00000002799	Jag2	16450
ENSMUSG00000022009	Nufip1	27275
ENSMUSG00000111160	Gm48855	
ENSMUSG00000032397	Tipin	66131
ENSMUSG00000022010	Tsc22d1	21807
ENSMUSG00000032396	Dis3l	213550
ENSMUSG00000034781	Gna11	14672
ENSMUSG00000022914	Brwd1	93871
ENSMUSG00000011158	Brf1	72308
ENSMUSG00000054452	Tle5	14797
ENSMUSG00000052584	Serp2	72661
ENSMUSG00000023010	Tmbim6	110213
ENSMUSG00000034771	Tle2	21886
ENSMUSG00000021143	Pacs2	217893
ENSMUSG00000036564	Ndrg4	234593
ENSMUSG00000036466	Megf11	214058
ENSMUSG00000022012	Enox1	239188
ENSMUSG00000023009	Nckap5l	380969
ENSMUSG00000037525	Bcdin3d	75284
ENSMUSG00000021144	Mta1	116870
ENSMUSG00000023011	Faim2	72393
ENSMUSG00000115733	Gm49001	
ENSMUSG00000067973	Gm6994	629678
ENSMUSG00000022013	Dnajc15	66148
ENSMUSG00000034748	Sirt6	50721
ENSMUSG00000041362	Shtn1	71653
ENSMUSG00000004771	Rab11a	53869
ENSMUSG00000036550	Cnot1	234594
ENSMUSG00000043419	Rnf227	
ENSMUSG00000040681	Hmgn1	15312
ENSMUSG00000018474	Chd3	216848
ENSMUSG00000053641	Dennd4a	102442
ENSMUSG00000023147	Get1	71446
ENSMUSG00000054708	Ankrd24	70615
ENSMUSG00000006356	Crip2	68337
ENSMUSG00000045275	Lca5l	385668
ENSMUSG00000022016	Akap11	219181
ENSMUSG00000034263	Ints14	69882
ENSMUSG00000034731	Dgkh	380921
ENSMUSG00000074892	B3galt5	93961
ENSMUSG00000074746	Pdzd8	107368
ENSMUSG00000078435	AU041133	216177
ENSMUSG00000062931	Zfp938	237411
ENSMUSG00000073427	Gm4924	237412
ENSMUSG00000040022	Rab11fip2	74998
ENSMUSG00000033629	Hacd3	57874
ENSMUSG00000032393	Dpp8	74388
ENSMUSG00000034674	Tdg	21665
ENSMUSG00000059278	Naa38	78304
ENSMUSG00000057858	Fam204a	76539
ENSMUSG00000058997	Vwa8	219189
ENSMUSG00000018476	Kdm6b	216850
ENSMUSG00000033417	Cacul1	78832
ENSMUSG00000032816	Igdcc4	56741
ENSMUSG00000090223	Pcp4	18546
ENSMUSG00000050272	Dscam	13508
ENSMUSG00000020246	Hcfc2	67933
ENSMUSG00000023018	Smarcd1	83797
ENSMUSG00000024991	Eif3a	13669
ENSMUSG00000042256	Ptchd4	627626
ENSMUSG00000020250	Txnrd1	50493
ENSMUSG00000117000	Gm32509	
ENSMUSG00000022020	Naa16	66897
ENSMUSG00000024993	Dennd10	67894
ENSMUSG00000023020	Cox14	66379
ENSMUSG00000036534	Slc38a7	234595
ENSMUSG00000061665	Cd2ap	12488
ENSMUSG00000023021	Cers5	71949
ENSMUSG00000003934	Efnb3	13643
ENSMUSG00000063698	Sfxn4	94281
ENSMUSG00000031672	Got2	14719
ENSMUSG00000032392	Parp16	214424
ENSMUSG00000022023	Wbp4	22380
ENSMUSG00000023915	Tnfrsf21	94185
ENSMUSG00000024997	Prdx3	11757
ENSMUSG00000036461	Elf1	13709
ENSMUSG00000003228	Grk5	14773
ENSMUSG00000034612	Chst11	58250
ENSMUSG00000034591	Slc41a2	338365
ENSMUSG00000022024	Sugt1	67955
ENSMUSG00000015357	Clpx	270166
ENSMUSG00000074733	Zfp950	414758
ENSMUSG00000020255	D10Wsu102e	28109
ENSMUSG00000059326	Csf2ra	12982
ENSMUSG00000020256	Aldh1l2	216188
ENSMUSG00000041837	Pdcd7	50996
ENSMUSG00000086228	Ubap1l	208080
ENSMUSG00000031673	Cdh11	12552
ENSMUSG00000034560	Washc4	319277
ENSMUSG00000023025	Larp4	207214
ENSMUSG00000014039	Prdm15	114604
ENSMUSG00000035566	Pcdh17	219228
ENSMUSG00000069835	Sat2	69215
ENSMUSG00000018765	Fxr2	23879
ENSMUSG00000022021	Diaph3	56419
ENSMUSG00000023026	Dip2b	239667
ENSMUSG00000045975	C2cd2	207781
ENSMUSG00000023912	Slc25a27	74011
ENSMUSG00000035824	Tk2	57813
ENSMUSG00000018761	Mpdu1	24070
ENSMUSG00000020263	Appl2	216190
ENSMUSG00000022019	Tdrd3	219249
ENSMUSG00000039601	Rcan2	53901
ENSMUSG00000080717	B230307C23Rik	245305
ENSMUSG00000116673	A630089N07Rik	
ENSMUSG00000050505	Pcdh20	219257
ENSMUSG00000059796	Eif4a1	13681
ENSMUSG00000023960	Enpp5	83965
ENSMUSG00000055421	Pcdh9	211712
ENSMUSG00000087651	1500009L16Rik	69784
ENSMUSG00000115632	Gm17922	
ENSMUSG00000115471	C230086J09Rik	
ENSMUSG00000022076	Klhl1	93688
ENSMUSG00000005204	Senp3	80886
ENSMUSG00000040652	Oaz2	18247
ENSMUSG00000023027	Atf1	11908
ENSMUSG00000096188	Cmtm4	97487
ENSMUSG00000040524	Zfp609	214812
ENSMUSG00000034453	Polr3b	70428
ENSMUSG00000035770	Dync1li2	234663
ENSMUSG00000054619	Mettl7a1	70152
ENSMUSG00000032386	Trip4	56404
ENSMUSG00000033186	Mzt1	76789
ENSMUSG00000038954	Supt3	109115
ENSMUSG00000023030	Slc11a2	18174
ENSMUSG00000023932	Cdc5l	71702
ENSMUSG00000033166	Dis3	72662
ENSMUSG00000032384	Csnk1g1	214897
ENSMUSG00000005198	Polr2a	20020
ENSMUSG00000023935	Spats1	71020
ENSMUSG00000031878	Nae1	234664
ENSMUSG00000035620	Ric8b	237422
ENSMUSG00000022064	Pibf1	52023
ENSMUSG00000097827	5330439K02Rik	
ENSMUSG00000037353	Letmd1	68614
ENSMUSG00000060935	Tmem263	103266
ENSMUSG00000049038	Mterf2	74238
ENSMUSG00000009733	Tfcp2	21422
ENSMUSG00000020042	Btbd11	74007
ENSMUSG00000072294	Klf12	16597
ENSMUSG00000018750	Zbtb4	75580
ENSMUSG00000032383	Ppib	19035
ENSMUSG00000023944	Hsp90ab1	15516
ENSMUSG00000054391	4930517O19Rik	
ENSMUSG00000033083	Tbc1d4	210789
ENSMUSG00000032382	Snx1	56440
ENSMUSG00000009739	Pou6f1	19009
ENSMUSG00000031880	Rrad	56437
ENSMUSG00000051790	Nlgn2	216856
ENSMUSG00000001785	Pwp1	103136
ENSMUSG00000031879	Ciao2b	68523
ENSMUSG00000070394	Tmem256	69186
ENSMUSG00000038664	Herc1	235439
ENSMUSG00000022111	Uchl3	50933
ENSMUSG00000019461	Plscr3	70310
ENSMUSG00000000346	Dazap2	23994
ENSMUSG00000001783	Rtcb	28088
ENSMUSG00000001786	Fbxo7	69754
ENSMUSG00000032376	Usp3	235441
ENSMUSG00000059602	Syn3	27204
ENSMUSG00000023032	Slc4a8	59033
ENSMUSG00000022124	Fbxl3	50789
ENSMUSG00000020044	Timp3	21859
ENSMUSG00000033004	Mycbp2	105689
ENSMUSG00000047284	Neurl4	216860
ENSMUSG00000020048	Hsp90b1	22027
ENSMUSG00000036026	Tmem63b	224807
ENSMUSG00000023033	Scn8a	20273
ENSMUSG00000036943	Rab8b	235442
ENSMUSG00000032370	Lactb	80907
ENSMUSG00000023939	Mrpl14	68463
ENSMUSG00000032366	Tpm1	22003
ENSMUSG00000042063	Zfp386	56220
ENSMUSG00000023170	Gps2	56310
ENSMUSG00000031885	Cbfb	12400
ENSMUSG00000023967	Mrps18a	68565
ENSMUSG00000042050	Dync2i1	217935
ENSMUSG00000078812	Eif5a	276770
ENSMUSG00000023966	Rsph9	75564
ENSMUSG00000023952	Gtpbp2	56055
ENSMUSG00000031889	D230025D16Rik	234678
ENSMUSG00000021171	Esyt2	52635
ENSMUSG00000055717	Slain1	105439
ENSMUSG00000000532	Acvr1b	11479
ENSMUSG00000023953	Polh	80905
ENSMUSG00000067150	Xpo5	72322
ENSMUSG00000022119	Rbm26	74213
ENSMUSG00000018565	Elp5	54351
ENSMUSG00000056553	Ptprn2	19276
ENSMUSG00000067148	Polr1c	20016
ENSMUSG00000053253	Ndfip2	76273
ENSMUSG00000014776	Nol3	78688
ENSMUSG00000018559	Ctdnep1	67181
ENSMUSG00000014837	4931428F04Rik	74356
ENSMUSG00000071074	Yipf3	28064
ENSMUSG00000035383	Pmch	110312
ENSMUSG00000101930	Gm5441	432713
ENSMUSG00000018567	Gabarap	56486
ENSMUSG00000041992	Rapgef5	217944
ENSMUSG00000060143	Gm10076	
ENSMUSG00000071073	Lrrc73	224813
ENSMUSG00000014859	E2f4	104394
ENSMUSG00000075478	Slitrk1	76965
ENSMUSG00000012296	Tjap1	74094
ENSMUSG00000052698	Tln2	70549
ENSMUSG00000020056	Washc3	67282
ENSMUSG00000020888	Dvl2	13543
ENSMUSG00000047428	Dlk2	106565
ENSMUSG00000022112	Gpc5	103978
ENSMUSG00000020057	Dram1	71712
ENSMUSG00000041679	Lrrc29	234684
ENSMUSG00000093497	Gm20713	
ENSMUSG00000058571	Gpc6	23888
ENSMUSG00000032842	Abcc10	224814
ENSMUSG00000014856	Tmem208	66320
ENSMUSG00000035311	Gnptab	432486
ENSMUSG00000018574	Acadvl	11370
ENSMUSG00000022131	Gpr180	58245
ENSMUSG00000060002	Chpt1	212862
ENSMUSG00000032849	Abcc4	239273
ENSMUSG00000015597	Zfp318	57908
ENSMUSG00000020886	Dlg4	13385
ENSMUSG00000020059	Sycp3	20962
ENSMUSG00000025323	Sp4	20688
ENSMUSG00000117269	Gm9706	
ENSMUSG00000035284	Vps13c	320528
ENSMUSG00000042156	Dzip1	66573
ENSMUSG00000039199	Zdhhc1	70796
ENSMUSG00000015599	Ttbk1	106763
ENSMUSG00000060904	Arl1	104303
ENSMUSG00000048004	Tmem196	217951
ENSMUSG00000040327	Cul9	78309
ENSMUSG00000013160	Atp6v0d1	11972
ENSMUSG00000004356	Utp20	70683
ENSMUSG00000115718	Gm49179	
ENSMUSG00000022136	Dnajc3	100037258
ENSMUSG00000104168	Gm38250	
ENSMUSG00000005705	Agrp	11604
ENSMUSG00000058655	Eif4b	75705
ENSMUSG00000038604	Ripor1	75687
ENSMUSG00000042104	Uggt2	66435
ENSMUSG00000098120	Gm5914	546100
ENSMUSG00000005698	Ctcf	13018
ENSMUSG00000087479	Gm16835	102635192
ENSMUSG00000053465	Hs6st3	50787
ENSMUSG00000022139	Mbnl2	105559
ENSMUSG00000035189	Ano4	320091
ENSMUSG00000032238	Rora	19883
ENSMUSG00000038000	Acd	497652
ENSMUSG00000051615	Rap2a	76108
ENSMUSG00000002767	Mrpl2	27398
ENSMUSG00000030662	Ipo5	70572
ENSMUSG00000032235	Ice2	93697
ENSMUSG00000038545	Cul7	66515
ENSMUSG00000005699	Pard6a	56513
ENSMUSG00000036966	Spryd3	223918
ENSMUSG00000013150	Gfod2	70575
ENSMUSG00000037415	Ranbp10	74334
ENSMUSG00000023044	Csad	246277
ENSMUSG00000025555	Farp1	223254
ENSMUSG00000040938	Slc16a11	216867
ENSMUSG00000036672	Cenpt	320394
ENSMUSG00000063410	Stk24	223255
ENSMUSG00000011958	Bnip2	12175
ENSMUSG00000063576	Klhdc3	71765
ENSMUSG00000069539	Scyl2	213326
ENSMUSG00000002768	Mea1	17256
ENSMUSG00000036270	Edc4	234699
ENSMUSG00000046897	Zfp740	68744
ENSMUSG00000097383	1500026H17Rik	69002
ENSMUSG00000019948	Actr6	67019
ENSMUSG00000033543	Gtf2a2	235459
ENSMUSG00000025558	Dock9	105445
ENSMUSG00000019951	Uhrf1bp1l	75089
ENSMUSG00000002763	Pex6	224824
ENSMUSG00000032224	Fam81a	76886
ENSMUSG00000023973	Cnpy3	72029
ENSMUSG00000048310	Pskh1	244631
ENSMUSG00000058589	Anks1b	77531
ENSMUSG00000063888	Rpl7l1	66229
ENSMUSG00000036568	Bicral	210982
ENSMUSG00000032217	Rnf111	93836
ENSMUSG00000023977	Ubr2	224826
ENSMUSG00000018921	Pelp1	75273
ENSMUSG00000001289	Pfdn5	56612
ENSMUSG00000032212	Sltm	66660
ENSMUSG00000060216	Arrb2	216869
ENSMUSG00000019979	Apaf1	11783
ENSMUSG00000001285	Myg1	60315
ENSMUSG00000042444	Mindy2	235461
ENSMUSG00000031901	Dus2	66369
ENSMUSG00000019975	Ikbip	67454
ENSMUSG00000054693	Adam10	11487
ENSMUSG00000061904	Slc25a3	18674
ENSMUSG00000031902	Nfatc3	18021
ENSMUSG00000041765	Ubac2	68889
ENSMUSG00000001280	Sp1	20683
ENSMUSG00000064043	Trerf1	224829
ENSMUSG00000025544	Tm9sf2	68059
ENSMUSG00000019961	Tmpo	21917
ENSMUSG00000023048	Prr13	66151
ENSMUSG00000034729	Mrps10	64657
ENSMUSG00000056851	Pcbp2	18521
ENSMUSG00000018286	Psmb6	19175
ENSMUSG00000025545	Clybl	69634
ENSMUSG00000032199	Polr2m	28015
ENSMUSG00000031904	Slc7a6	330836
ENSMUSG00000041650	Pcca	110821
ENSMUSG00000112117	Rmst	110333
ENSMUSG00000033106	Slc7a6os	66432
ENSMUSG00000060098	Prmt7	214572
ENSMUSG00000020827	Mink1	50932
ENSMUSG00000034165	Ccnd3	12445
ENSMUSG00000031906	Smpd3	58994
ENSMUSG00000041625	Ggact	223267
ENSMUSG00000031907	Zfp90	22751
ENSMUSG00000020014	Cfap54	380654
ENSMUSG00000032228	Tcf12	21406
ENSMUSG00000023984	Gm20517	112694759
ENSMUSG00000023050	Map3k12	26404
ENSMUSG00000041949	Tango6	272538
ENSMUSG00000020015	Cdk17	237459
ENSMUSG00000000197	Nalcn	338370
ENSMUSG00000023051	Tarbp2	21357
ENSMUSG00000015889	Lta4h	16993
ENSMUSG00000041438	Utp4	21771
ENSMUSG00000025551	Fgf14	14169
ENSMUSG00000041308	Sntb2	20650
ENSMUSG00000099994	1700024B18Rik	69393
ENSMUSG00000114970	Gm49069	
ENSMUSG00000014606	Slc25a11	67863
ENSMUSG00000031913	Vps4a	116733
ENSMUSG00000040746	Rnf167	70510
