p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	pct_diff	current_cluster	p_val_adj_negbinom
1.67191290619614e-07	-0.77885569853423	0.361	0.692	0.00959042681252229	Sumo2	-0.331	C286-46	0.219463082390494
3.62100421957283e-37	-0.71063854409501	1	1	2.07708044043137e-32	Nrxn1	0	C286-213	1.72527703467248e-11
5.89275904222261e-26	1.76476187825443	0.598	0.095	3.38020444179973e-21	Hif3a	0.503	C286-213	7.32314006724207e-13
4.27650513044655e-25	1.80817571976019	0.691	0.196	2.45308887292675e-20	Zfhx3	0.495	C286-213	2.02047932022784e-21
9.82526975177037e-17	1.04663201020941	0.829	0.453	5.63597123501052e-12	Glul	0.376	C286-213	3.27181809609566e-16
1.90398640830627e-16	1.25117087577229	0.618	0.243	1.09216468353264e-11	Frmpd1	0.375	C286-213	9.49964034336687e-12
6.83839146903067e-16	-1.27789375478391	0.221	0.5	3.92263811446537e-11	mt-Rnr2	-0.279	C286-213	6.34508902715678e-12
3.18976849387161e-15	1.20831269010643	0.57	0.176	1.82971500345463e-10	Ccnd3	0.394	C286-213	6.5010479726271e-10
5.02130531560121e-15	1.04583645529535	0.703	0.331	2.88032115513517e-10	Rmst	0.372	C286-213	2.77527021350796e-12
1.63303193507354e-14	1.26087820328012	0.51	0.142	9.36739778596887e-10	Wnk2	0.368	C286-213	8.44835258604128e-09
4.77479693465689e-14	0.907044083212772	0.826	0.568	2.73891901765788e-09	Mapk4	0.258	C286-213	1.16716694521998e-15
6.92134071318579e-14	1.0698547055166	0.703	0.351	3.97021945989763e-09	Mertk	0.352	C286-213	1.54383948884544e-12
1.94660522931602e-13	0.827998399535396	0.819	0.547	1.11661169164025e-08	Asic2	0.272	C286-213	6.79470295160434e-14
1.34929801944261e-12	1.06373900005467	0.575	0.236	7.73984329912672e-08	Kcnt1	0.339	C286-213	8.90861910315336e-09
2.48343949002911e-12	1.18172508362987	0.465	0.142	1.4245505602705e-07	Rhou	0.323	C286-213	5.85520550057835e-07
6.03793982298854e-12	-0.525346138204795	0.977	0.993	3.46348304126268e-07	Cadm2	-0.016	C286-213	
1.3073332789127e-11	0.944690336780742	0.568	0.23	7.49912515449901e-07	Fam214a	0.338	C286-213	7.09144606677591e-07
1.61606023895715e-11	0.988516678110221	0.503	0.162	9.27004474270598e-07	Acot11	0.341	C286-213	5.01271501167086e-07
2.71945576770443e-11	0.996357814164661	0.625	0.318	1.55993421747062e-06	Efr3b	0.307	C286-213	4.498208296565e-09
3.78288195244198e-11	0.757925757544804	0.806	0.527	2.16993674555977e-06	Sorbs1	0.279	C286-213	1.74552686245548e-10
8.05341319105129e-11	0.756085477116924	0.774	0.439	4.61959887465084e-06	Sparc	0.335	C286-213	4.52953241546029e-10
1.05922346730214e-10	0.905554920944005	0.633	0.297	6.07591765313851e-06	Mat2a	0.336	C286-213	1.59069945329443e-08
1.14566011293664e-10	-1.05948145492026	0.478	0.642	6.57173553982715e-06	Gm35188	-0.164	C286-213	2.60868641122803e-08
2.66062139846841e-10	-0.849906678993206	0.659	0.764	1.52618564658945e-05	Wdr17	-0.105	C286-213	2.0947077975971e-05
4.11613068511838e-10	-0.939172277736455	0.444	0.608	2.36109488359761e-05	Gsdme	-0.164	C286-213	0.000450537875755181
4.59655385502798e-10	-0.700245727755545	0.756	0.878	2.63667522232115e-05	Mgat4c	-0.122	C286-213	1
7.07014891646221e-10	-0.343989818552319	1	1	4.05557882146105e-05	Ntm	0	C286-213	
7.96076834701674e-10	0.506435664506417	0.988	0.926	4.56645593921574e-05	Slc1a3	0.0619999999999999	C286-213	2.93345314366162e-13
1.07848976572263e-09	0.821476624940612	0.608	0.304	6.18643299413813e-05	Caskin1	0.304	C286-213	7.84204717730387e-07
1.31923761963653e-09	-0.871979441709121	0.116	0.304	7.56741083375907e-05	mt-Cytb	-0.188	C286-213	0.0134802082362751
1.6795557611005e-09	-0.796408113646534	0.58	0.689	9.63426775682467e-05	Gm20713	-0.109	C286-213	0.0240001344312029
2.28708783188989e-09	-0.686082049882307	0.023	0.135	0.000131191932212868	Pmch	-0.112	C286-213	
2.36976590709524e-09	-0.632216276646036	0.028	0.149	0.000135934511962797	Nmur2	-0.121	C286-213	
2.5528705257483e-09	1.17210144763206	0.379	0.115	0.000146437759097974	Hr	0.264	C286-213	7.34453704319711e-06
6.65325559098606e-09	0.924359946446052	0.392	0.128	0.000381644047210142	Dzip1l	0.264	C286-213	0.000253864580090298
8.70175810868038e-09	-0.497976476799998	0.942	0.946	0.000499150248630124	Adgrl3	-0.004	C286-213	
1.00560029761832e-08	0.940362697872724	0.515	0.23	0.000576832442719822	9430041J12Rik	0.285	C286-213	4.93343376131476e-06
1.06510871077855e-08	0.762735319255233	0.626	0.331	0.000610967658676792	Agt	0.295	C286-213	6.68145447397003e-06
1.09486283312204e-08	-0.548407631908769	0.792	0.865	0.000628035218335466	CT010467.1	-0.073	C286-213	
1.10313113840246e-08	0.798578314850316	0.623	0.345	0.000632778083610418	Etnppl	0.278	C286-213	2.58428059777656e-06
1.10903907405195e-08	-0.504843790438045	0.94	0.959	0.000636166993657681	Nlgn1	-0.019	C286-213	
1.53110281846084e-08	0.934079667531933	0.472	0.209	0.000878271198725507	Galnt18	0.263	C286-213	2.19149390914621e-05
1.5528052066104e-08	-0.784884806040742	0.395	0.561	0.000890720122615858	Pcsk1n	-0.166	C286-213	0.0140005881746646
1.55327076306527e-08	-1.0174874354477	0.236	0.426	0.000890987175109498	Nkx6-2	-0.19	C286-213	0.00868187597991771
2.01660338359977e-08	0.719564635855688	0.752	0.527	0.0011567640329005	Paqr8	0.225	C286-213	1.64276148690835e-08
2.21721558799251e-08	0.844952770211155	0.252	0.041	0.00127183920558426	Sema4b	0.211	C286-213	0.147981099445734
3.42652005831364e-08	0.762460843905215	0.686	0.426	0.00196552043584987	F3	0.26	C286-213	3.6514065280105e-07
3.67293085075437e-08	-0.610022791300986	0.733	0.818	0.00210686659460972	Rgs6	-0.085	C286-213	1
3.70317179138836e-08	-0.858122846545791	0.183	0.365	0.00212421340297619	Vegfa	-0.182	C286-213	0.00154065369673799
3.76007873789774e-08	-0.401553263276368	0.98	0.993	0.0021568563656329	Kcnd2	-0.013	C286-213	
3.92187051831694e-08	0.72670880437104	0.385	0.122	0.00224966336671697	Megf9	0.263	C286-213	0.0050048176644785
4.29841780389217e-08	-0.467616404303869	0.811	0.892	0.00246565842066863	C130071C03Rik	-0.081	C286-213	
4.35909814274315e-08	-0.595510378247683	0.694	0.784	0.00250046587664032	Kidins220	-0.0900000000000001	C286-213	
5.77855866114149e-08	0.54170778112273	0.839	0.622	0.00331469681920398	Ttyh1	0.217	C286-213	1.55509222823483e-08
7.58101944134224e-08	0.90854293839742	0.384	0.142	0.00434862437194274	Ptprj	0.242	C286-213	0.000862816952991552
9.69545836661789e-08	0.852704187819471	0.525	0.27	0.00556150882825935	Plekhg1	0.255	C286-213	1.21711365418126e-05
1.20713460594206e-07	0.548185280987031	0.832	0.608	0.00692436552660487	Acsl3	0.224	C286-213	2.40755204985421e-06
3.38737652946139e-09	1.39567497342761	0.818	0.279	0.000194306692482964	Wnk2	0.539	C286-199	4.28397879572663e-06
3.55409456242745e-09	1.00842668939679	0.943	0.836	0.000203869972289963	Msi2	0.107	C286-199	3.4928792571197e-09
1.78214575899332e-08	-1.55211233143177	0.057	0.426	0.00102227445027375	Resp18	-0.369	C286-199	0.31334142601555
4.46020577149789e-08	-1.45489891776185	0.375	0.721	0.00255846323464662	Pcsk1n	-0.346	C286-199	0.0599418718352798
8.11871994822871e-08	1.27613168418009	0.807	0.328	0.00465706013670295	Mapk4	0.479	C286-199	4.36510973791855e-05
1.44484528406048e-11	1.83012587459659	0.548	0.053	8.28792151842771e-07	Rhou	0.495	C286-211	5.80635875476257e-05
9.38565689498152e-09	1.79213366339311	0.774	0.237	0.00053838005080993	Zfhx3	0.537	C286-211	1.94438583008829e-05
5.5637068104602e-08	1.49078250665887	0.871	0.465	0.00319145350061618	Mapk4	0.406	C286-211	3.38541699134379e-08
6.4214924999983e-08	1.40659415752239	0.613	0.132	0.00368349652784902	Kcnq3	0.481	C286-211	1
7.08811098877402e-08	1.45634780619824	0.613	0.149	0.00406588222538055	Wnk2	0.464	C286-211	0.000114119071178211
8.53232790025019e-08	-0.684574410549109	1	1	0.00489431393014152	Nrxn1	0	C286-211	1
4.72113620291869e-26	0.646038036526414	1	1	2.70813814871822e-21	Snhg11	0	C286-50	3.05428388545975e-19
5.05082612245493e-20	-2.42363940091173	0.947	0.983	2.89725488036259e-15	Pcsk1n	-0.036	C286-50	1.42711019036439e-30
4.11414311348791e-17	-1.01546261685381	0.982	1	2.35995477275894e-12	Ly6h	-0.018	C286-50	4.15265590950409e-09
1.77472317853897e-15	-1.92766236861057	0.158	0.737	1.01801670967353e-10	Bsg	-0.579	C286-50	9.10446663712548e-13
5.08556329682127e-15	-2.07304069552426	0.491	0.84	2.91718081832262e-10	Atp6v0c	-0.349	C286-50	4.51930918516977e-19
6.80338581074097e-14	0.435089709356268	1	1	3.90255816875723e-09	Meg3	0	C286-50	0.18132951189026
7.46610503227501e-14	-1.62148282555089	0.351	0.76	4.28270716861359e-09	Tmsb10	-0.409	C286-50	1.16439501749013e-11
7.61429931038266e-14	-1.60226005469753	0.404	0.789	4.3677143704217e-09	Itm2b	-0.385	C286-50	5.49928474157413e-12
1.14448176506734e-13	-1.43140229474281	0.579	0.823	6.5649763007793e-09	Bex2	-0.244	C286-50	3.9993551940059e-12
1.26084288776784e-13	-1.88320910184541	0.702	0.857	7.2324469728139e-09	Resp18	-0.155	C286-50	3.74892792349359e-16
5.96972432934257e-13	-1.57539115575059	0.246	0.743	3.42435326979748e-08	mt-Rnr2	-0.497	C286-50	3.95070241988862e-09
7.02075734671932e-13	-1.46017594005476	0.158	0.669	4.02724682922514e-08	Chchd2	-0.511	C286-50	4.41287599848857e-08
1.37749174276029e-12	-2.371572920106	0.965	0.954	7.90156813482157e-08	CT010467.1	0.011	C286-50	1.04417461147756e-19
1.40172511643053e-12	-1.32748495627933	0.211	0.691	8.04057561286883e-08	Rps29	-0.48	C286-50	1.05777221296104e-07
2.12274713935325e-12	-1.16712395902754	0.93	0.96	1.21765021407581e-07	Calm2	-0.0299999999999999	C286-50	4.32665786864986e-07
2.21710514020642e-12	-1.26187348246035	0.351	0.754	1.27177585052521e-07	Itm2c	-0.403	C286-50	8.71071589880883e-08
2.5781935665604e-12	-1.46559515949744	0.298	0.72	1.47890339365038e-07	Rpl37	-0.422	C286-50	9.59223588059131e-10
3.82864437519412e-12	-1.39442203690069	0.368	0.743	2.19618698649885e-07	Rps21	-0.375	C286-50	4.0141734116275e-09
4.24936821568635e-12	-2.14796176095004	0.368	0.726	2.437522595882e-07	Gapdh	-0.358	C286-50	5.21347731986509e-15
4.63805996127104e-12	-1.43104416274089	0.316	0.737	2.66048395498429e-07	Cst3	-0.421	C286-50	7.84092342259363e-09
5.18225857214419e-12	-1.20020888963606	0.684	0.84	2.97264716215335e-07	Caly	-0.156	C286-50	2.15200717465727e-08
6.19719004620049e-12	-1.92230870422273	0.526	0.771	3.55483215430153e-07	Hsp90ab1	-0.245	C286-50	1.60317435676801e-14
6.70684375759387e-12	-1.43637185666411	0.298	0.703	3.847179716231e-07	Fau	-0.405	C286-50	3.91464152862589e-09
9.87393998035902e-12	-0.970034393234913	0.509	0.886	5.66388945153354e-07	Cdr1os	-0.377	C286-50	3.86813118164739e-05
1.08186676178513e-11	-1.20849427609232	0.158	0.64	6.20580411895184e-07	Nenf	-0.482	C286-50	1.10959025433707e-05
1.447497413553e-11	-1.33127369922253	0.246	0.674	8.30313466362271e-07	Rps27a	-0.428	C286-50	1.93159199871244e-07
1.54871514208682e-11	-1.42094566965612	0.123	0.623	8.88373979803844e-07	Rps3a1	-0.5	C286-50	3.07989239020064e-07
1.63629630203393e-11	-1.19265251380826	0.158	0.663	9.38612284772704e-07	Rpl8	-0.505	C286-50	3.09019384805819e-06
1.92572282761986e-11	-2.00959019641636	0.386	0.709	1.10463312837931e-06	Fth1	-0.323	C286-50	2.49622736263706e-14
1.95287838507166e-11	-1.36983088927444	0.404	0.766	1.12021009924481e-06	Scg2	-0.362	C286-50	1.04560648033947e-07
3.05128844143123e-11	0.67156149572008	0.719	0.246	1.75028007577378e-06	2900005J15Rik	0.473	C286-50	1.02995100694469e-06
4.40944769226054e-11	-1.4468366604903	0.368	0.697	2.52934738523449e-06	Aldoa	-0.329	C286-50	6.3691514024563e-09
5.1046687271785e-11	-1.48600978877796	0.544	0.771	2.92814007528413e-06	Rps8	-0.227	C286-50	1.03900796798752e-09
5.32543697701938e-11	-1.30143031246392	0.228	0.674	3.05477715875786e-06	Tuba1a	-0.446	C286-50	4.78623441210356e-07
6.27731589722535e-11	-1.47240883550951	0.351	0.714	3.60079394496641e-06	Rpl38	-0.363	C286-50	3.32911044924765e-09
6.40655113501072e-11	-1.29812714492522	0.263	0.669	3.67492586206485e-06	Hsp90aa1	-0.406	C286-50	1.27178765275955e-07
7.06182819652027e-11	-1.50373074058812	0.246	0.663	4.05080589008796e-06	Stmn1	-0.417	C286-50	7.17937934457936e-09
7.65912828411881e-11	-1.3768884232792	0.333	0.697	4.39342916633623e-06	Rps24	-0.364	C286-50	3.94747174698585e-08
7.83115544722405e-11	-1.40351062285031	0.175	0.634	4.49210738763666e-06	Ndufa4	-0.459	C286-50	1.62466126143625e-07
8.76411181668659e-11	-1.3707990618191	0.702	0.811	5.02726982028776e-06	Atp1b1	-0.109	C286-50	1.11241708676201e-08
9.7145403162457e-11	-1.40028445094122	0.158	0.634	5.57245461620486e-06	mt-Cytb	-0.476	C286-50	2.10142340455494e-07
1.28438218086578e-10	-1.56059731342293	0.228	0.64	7.36747306588227e-06	Cox4i1	-0.412	C286-50	1.26021547920776e-09
1.88631933178472e-10	-1.02231928934023	0.053	0.543	1.08203049509835e-05	Rps11	-0.49	C286-50	0.00578678865746977
1.9244662742511e-10	-0.987218482470821	0.053	0.537	1.10391234423592e-05	Dad1	-0.484	C286-50	0.0303431774993375
3.50036079716803e-10	-0.681999296799567	0.982	0.994	2.00787696047152e-05	9330162G02Rik	-0.012	C286-50	0.0690190446188233
3.84440667025077e-10	-1.13865716197055	0.053	0.531	2.20522855418925e-05	Rpl35a	-0.478	C286-50	0.00172391495543186
4.24370950042951e-10	-1.45240711252629	0.175	0.6	2.43427664363637e-05	Rplp1	-0.425	C286-50	9.66906869056852e-08
5.04854881296774e-10	-1.13149427571921	0.158	0.594	2.89594857009455e-05	Rplp2	-0.436	C286-50	4.2619563097047e-05
5.58268413906709e-10	-1.33427509845978	0.316	0.68	3.20233927585167e-05	Rpl21	-0.364	C286-50	1.03716632420902e-07
6.58038843162686e-10	-1.31260931896874	0.211	0.617	3.7746424121498e-05	Rpl19	-0.406	C286-50	1.00780296781366e-06
8.41296865443854e-10	-1.21730219517471	0.158	0.589	4.82584707955904e-05	Rpl23	-0.431	C286-50	7.63434045213142e-06
8.80723500705757e-10	-0.97344113878665	0.053	0.52	5.05200614474836e-05	Atp5e	-0.467	C286-50	0.0184426512226233
8.99535731749943e-10	-0.786291283185039	0.772	0.909	5.15991686446402e-05	Slc22a17	-0.137	C286-50	0.0230896708072715
1.33917335742559e-09	-0.919795178389107	0.123	0.577	7.68176621286466e-05	Ndufa11	-0.454	C286-50	0.00259203987239297
1.52799127817275e-09	-1.04621442643066	0.614	0.811	8.76486356985454e-05	Sec62	-0.197	C286-50	1.68871089241286e-05
1.73442269792657e-09	-1.13405787446021	0.667	0.8	9.94899547984639e-05	Mt3	-0.133	C286-50	1.38036789639445e-05
2.00564354869833e-09	-1.00042430904496	0.07	0.52	0.000115047725240434	Ndufb8	-0.45	C286-50	0.00982651151081105
2.31857730513763e-09	-0.895553852718372	0.439	0.76	0.000132998231377305	Slc25a3	-0.321	C286-50	0.00217711340193329
2.9632116738865e-09	-0.95368779886317	0.123	0.554	0.000169975748037478	Nme1	-0.431	C286-50	0.00178162916960065
2.97702062976312e-09	0.541605547503538	1	0.977	0.000170767857364472	Snrnp70	0.023	C286-50	4.39559016878567e-16
3.1991122205728e-09	-1.05389851407543	0.105	0.549	0.000183507475196497	Rps3	-0.444	C286-50	0.000536659025950057
3.23014849869877e-09	-1.00962544257539	0.123	0.577	0.000185287778182359	Spcs1	-0.454	C286-50	0.000548054949025485
3.30360706356459e-09	-0.837890774253354	0.018	0.463	0.000189501508380192	Rps23	-0.445	C286-50	1
3.46973589993011e-09	-1.08256281505829	0.579	0.743	0.000199030990691791	Uchl1	-0.164	C286-50	8.37883142367253e-06
4.04080981051518e-09	-1.06548409388801	0.228	0.623	0.000231788932350772	Cox6c	-0.395	C286-50	0.000187304991803641
4.49999734589148e-09	-0.452276357494924	0.982	1	0.000258128847755027	Ahi1	-0.018	C286-50	1
4.56166032894204e-09	-0.916781075420537	0.07	0.514	0.000261665959788774	Sub1	-0.444	C286-50	0.0198063601082629
4.90267139705458e-09	-1.08613277748079	0.386	0.697	0.000281227036677845	Arl6ip1	-0.311	C286-50	1.09890616662775e-06
5.16928728045279e-09	-0.941172376510784	0.211	0.623	0.000296520656981333	Rpl36	-0.412	C286-50	0.00071673386983179
5.21163609753954e-09	-0.956620324418806	0.053	0.486	0.000298949869827063	Uqcrb	-0.433	C286-50	0.076856177739323
5.46984036139506e-09	-0.974327169489743	0.088	0.526	0.000313760982810343	Oxt	-0.438	C286-50	0.00260071730537851
5.54453674022918e-09	0.494401520566105	0.596	0.189	0.000318045716493026	Zfp740	0.407	C286-50	0.0128641701022841
5.67972848566005e-09	-1.11657165477404	0.561	0.749	0.000325800585394432	Eif1	-0.188	C286-50	2.72767562345971e-05
5.97140808156172e-09	-0.828534307320227	0.105	0.537	0.000342531910374543	Rpl30	-0.432	C286-50	0.0139443560886177
6.0731820286897e-09	-1.63579348568948	0.474	0.68	0.000348369867529698	Ppia	-0.206	C286-50	4.15018365625601e-10
7.04942046938444e-09	-1.2527596470205	1	0.966	0.00040436885696483	Rtn1	0.034	C286-50	1.85657348040504e-08
7.052704918788e-09	-1.10286906465215	0.298	0.663	0.000404557259551517	Atp5md	-0.365	C286-50	5.45127970592301e-05
7.1925100596629e-09	-1.00311535931356	0.175	0.577	0.000412576762042383	Rps28	-0.402	C286-50	0.000371187370144062
7.74267484663077e-09	-1.23827064195796	0.333	0.64	0.000444135314552434	Hspa8	-0.307	C286-50	3.26961352597406e-06
9.07989647157227e-09	-1.07166024670988	0.351	0.646	0.000520841021402329	Nsg1	-0.295	C286-50	6.91154350164828e-05
9.09237567024284e-09	-0.840779111584053	0.035	0.457	0.00052155685319647	mt-Nd2	-0.422	C286-50	0.663465408969446
1.00440223957591e-08	-1.04998446900814	0.281	0.634	0.000576145212665536	Atp5k	-0.353	C286-50	6.44700873563763e-05
1.09219960426395e-08	-1.19790459394002	0.298	0.623	0.000626507536997888	Rpl9	-0.325	C286-50	4.49865290310296e-06
1.10233251047661e-08	-1.11799068904775	0.193	0.589	0.000632319974659593	Atp5j	-0.396	C286-50	0.000107042164726683
1.13611485332867e-08	0.694309852332217	0.965	0.646	0.000651698202166391	Srsf10	0.319	C286-50	7.56886786547103e-05
1.25539715844885e-08	-1.47683083614298	0.509	0.686	0.000720120918029432	Actb	-0.177	C286-50	3.72046834330724e-08
1.3545971770568e-08	-0.893903093031391	0.667	0.829	0.00077702403270332	Aplp1	-0.162	C286-50	0.000771857624372352
1.40376053658825e-08	-0.977435648017192	0.579	0.817	0.000805225118997751	Rpl41	-0.238	C286-50	0.0003106212836943
1.40762453721039e-08	-0.835954089744757	0.088	0.526	0.000807441587034625	Rpl28	-0.438	C286-50	0.0153124654452673
1.50081323710499e-08	0.807150930056574	0.895	0.697	0.000860896489068162	Apba1	0.198	C286-50	1.92328578739935e-09
1.76139160556337e-08	-1.16663438347855	0.211	0.589	0.00101036945278326	Rab3a	-0.378	C286-50	2.65238412222607e-05
1.78643263454387e-08	-0.984904644753552	0.193	0.594	0.00102473348782705	Rps16	-0.401	C286-50	0.000498102942883047
1.7979138181709e-08	-1.91738423799447	0.596	0.714	0.00103131932437919	Ubb	-0.118	C286-50	4.99972772169328e-12
1.92937307617929e-08	-0.796474066798648	0.702	0.84	0.00110672698395796	Nudcd3	-0.138	C286-50	0.00379243484404036
2.00409391753679e-08	-1.1031083599303	0.123	0.52	0.00114958835297745	Ndufc2	-0.397	C286-50	0.000479157248620713
2.09329445408629e-08	-1.06243455843992	0.772	0.846	0.00120075556475298	Stmn3	-0.074	C286-50	0.000124152420110451
2.13224460377639e-08	-0.789354860963008	0.649	0.897	0.00122309814961821	Clk1	-0.248	C286-50	0.0930059236163572
2.21795227311739e-08	-1.02030259618666	0.772	0.857	0.0012722617829056	Gap43	-0.085	C286-50	0.000596005341068364
2.25621175808795e-08	-0.972781144631366	0.772	0.811	0.00129420818867441	Rpl6	-0.039	C286-50	3.50706005592761e-05
2.33220059018978e-08	-0.723394385267733	0.895	0.931	0.00133779690254466	6330403K07Rik	-0.036	C286-50	0.0399365374618102
2.49177110005389e-08	-0.637527477200313	0.965	0.989	0.00142932973841291	Ndfip1	-0.024	C286-50	0.037941619548771
2.53734799229624e-08	0.627012342798696	0.737	0.337	0.00145547355534097	Fkbp5	0.4	C286-50	7.46676908114599e-05
2.63605071401312e-08	-1.02809427758404	0.123	0.526	0.00151209141057221	Olfm1	-0.403	C286-50	0.00185786591240289
2.76502700910063e-08	-1.12303617550782	0.298	0.617	0.0015860747929603	Cox5b	-0.319	C286-50	3.97054290965168e-05
2.86761944437699e-08	-0.906862675517258	0.123	0.543	0.00164492386568353	mt-Nd4	-0.42	C286-50	0.0066725229355308
2.94096184399662e-08	-2.06250236109962	0.719	0.743	0.00168699453295334	Calm1	-0.024	C286-50	5.50239161874595e-14
2.96087626478607e-08	-1.00377577310745	0.263	0.629	0.00169841784300658	Pkm	-0.366	C286-50	0.000131834342507693
3.03441845283455e-08	-0.973303507173946	0.246	0.623	0.00174060311291495	Atp5g1	-0.377	C286-50	0.000456044842107941
3.45067364379753e-08	-0.82996591283233	0.158	0.56	0.00197937541555514	Manf	-0.402	C286-50	0.0730471846712289
3.67622179728926e-08	-0.805361872474652	0.07	0.469	0.00210875434736106	Eef1b2	-0.399	C286-50	0.143199640635443
3.97409221014778e-08	-0.811328399258659	0.175	0.589	0.00227961877358497	Rps14	-0.414	C286-50	0.0164483214121412
4.2737865357279e-08	-1.01304759962053	0.456	0.709	0.00245152943262424	Pebp1	-0.253	C286-50	0.000243460919831078
4.64767131224122e-08	-1.01197137727768	0.351	0.64	0.00266599721812781	Dynll1	-0.289	C286-50	0.000195833899093399
4.7923080439482e-08	0.321103611118183	0.211	0.011	0.00274896374016957	Neat1	0.2	C286-50	1
4.89225674112642e-08	-0.850518336451434	0.509	0.766	0.00280629631184494	Mdh1	-0.257	C286-50	0.000645268817422883
