reduction	mean_purity_knn	mean_entropy_knn_all	resolution	silhouette_score_cosine	mean_mixingNorm	silhouette_score_norm	mean_purity_knn_norm	mean_entropy_knn_all_norm	mean_mixingNorm_norm	mixing_score	purity_score	assay	ndim	features	method	features_ngenes
Scanorama_8_sigma15_alpha0.05_knn20_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.1000..60.0..e0758c66a6a70d30247817bce8502135	0.489769875831701	0.339997157203973	9	0.0823565637945444	0.898205879364328	46	69.14	37.93	70.35	54.14	63.355	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	1000
Scanorama_8_sigma15_alpha0.05_knn20_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.1500..60.0..e0758c66a6a70d30247817bce8502135	0.470423216396044	0.309369287765645	8.5	0.0900087505001951	0.892801327689978	50	63.56	31.44	66.62	49.03	60.17	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	1500
Scanorama_8_sigma15_alpha0.05_knn20_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.2000..60.0..e0758c66a6a70d30247817bce8502135	0.46377992909294	0.305572613868498	9	0.0951719227029737	0.893441629327294	53	61.65	30.64	67.07	48.855	59.4875	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	2000
Scanorama_8_sigma15_alpha0.05_knn20_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.3000..60.0..e0758c66a6a70d30247817bce8502135	0.439135071473669	0.302767252441668	9	0.0978783228993497	0.881536847037151	55	54.54	30.04	58.86	44.45	54.655	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	3000
Scanorama_8_sigma15_alpha0.05_knn20_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.500..60.0..e0758c66a6a70d30247817bce8502135	0.494726692137088	0.397609070827102	9.5	0.0794045269993369	0.907061572256284	44	70.57	50.14	76.45	63.295	63.9275	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	500
Scanorama_8_sigma15_alpha0.05_knn20_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.750..60.0..e0758c66a6a70d30247817bce8502135	0.490108829385958	0.368850272600981	8.5	0.0736112471405681	0.90053522733246	41	69.24	44.04	71.95	57.995	62.18	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	750
Scanorama_8_sigma15_alpha0.05_knn20_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.1000..60.0..e0758c66a6a70d30247817bce8502135	0.531609623015873	0.362669223798872	9.5	0.108931449079416	0.891615990601942	61	81.21	42.73	65.81	54.27	76.1575	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	1000
Scanorama_8_sigma15_alpha0.05_knn20_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.1500..60.0..e0758c66a6a70d30247817bce8502135	0.545937126277452	0.332428889124448	8.5	0.101612692972436	0.891493883543818	57	85.34	36.33	65.72	51.025	78.255	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	1500
Scanorama_8_sigma15_alpha0.05_knn20_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.2000..60.0..e0758c66a6a70d30247817bce8502135	0.512943721799211	0.299699235141149	8.5	0.128248592571122	0.883990647600664	72	75.82	29.39	60.55	44.97	74.865	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	2000
Scanorama_8_sigma15_alpha0.05_knn20_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.3000..60.0..e0758c66a6a70d30247817bce8502135	0.517543768776547	0.302767252441668	8.5	0.133981767516387	0.88412395697997	75	77.15	30.04	60.64	45.34	76.6125	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	3000
Scanorama_8_sigma15_alpha0.05_knn20_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.500..60.0..e0758c66a6a70d30247817bce8502135	0.578522446848899	0.409489316496529	10	0.0911535904540826	0.900799040148231	51	94.74	52.65	72.14	62.395	83.805	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	500
Scanorama_8_sigma15_alpha0.05_knn20_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.750..60.0..e0758c66a6a70d30247817bce8502135	0.541684858263731	0.379202967422018	9	0.110458700091561	0.893890186983423	62	84.11	46.24	67.37	56.805	78.5825	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	750
Scanorama_9_sigma50_alpha0.05_knn20_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.1000..60.0..e0758c66a6a70d30247817bce8502135	0.456723017273478	0.38027821034545	9.5	0.0691766457968272	0.893998202436755	39	59.61	46.46	67.45	56.955	54.4575	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	1000
Scanorama_9_sigma50_alpha0.05_knn20_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.1500..60.0..e0758c66a6a70d30247817bce8502135	0.456754180764437	0.338285797461544	9.5	0.107330419430858	0.886805068309018	60	59.62	37.57	62.49	50.03	59.715	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	1500
Scanorama_9_sigma50_alpha0.05_knn20_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.2000..60.0..e0758c66a6a70d30247817bce8502135	0.455464133654952	0.335684781082978	9	0.0971299033287436	0.892269139423647	54	59.25	37.02	66.26	51.64	57.9375	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	2000
Scanorama_9_sigma50_alpha0.05_knn20_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.3000..60.0..e0758c66a6a70d30247817bce8502135	0.427276149001959	0.314601483711009	9.5	0.098219154802856	0.879669485982138	55	51.12	32.55	57.57	45.06	52.09	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	3000
Scanorama_9_sigma50_alpha0.05_knn20_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.500..60.0..e0758c66a6a70d30247817bce8502135	0.390273195297098	0.38027821034545	9	0.0877734474459595	0.896390854360653	49	40.45	46.46	69.1	57.78	42.5875	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	500
Scanorama_9_sigma50_alpha0.05_knn20_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.750..60.0..e0758c66a6a70d30247817bce8502135	0.408311537611435	0.390834631036352	9	0.0781552896992207	0.89361274552426	44	45.65	48.7	67.18	57.94	45.2375	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	750
scVI_2_40_0.1_2_256..scVI..50..features_RNA.log.vst.split_Batch_ID.features.500_fb0c4430d8280cd23d2956b80b45c5bb	0.566709010840109	0.394759472393443	8	0.106231065177534	0.909479329543853	59	91.33	49.53	78.12	63.825	83.2475	scVI	50	features_RNA.log.vst.split_Batch_ID	scVI	500
scVI_2_40_0.1_2_256..scVI..50..features_RNA.log.vst.split_Batch_ID.features.750_fb0c4430d8280cd23d2956b80b45c5bb	0.571739498644987	0.383782065180674	8	0.117902481145342	0.908033511569228	66	92.78	47.21	77.12	62.165	86.085	scVI	50	features_RNA.log.vst.split_Batch_ID	scVI	750
scVI_2_400_0.05_2_256..scVI..80..features_RNA.log.vst.split_Batch_ID.features.1000_6d57e368a16c3d45217a42b20a3db5da	0.527364922086721	0.417895251340565	8	0.122899540663718	0.915904142704394	69	79.98	54.43	82.55	68.49	77.235	scVI	80	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_2_400_0.05_2_256..scVI..80..features_RNA.log.vst.split_Batch_ID.features.750_6d57e368a16c3d45217a42b20a3db5da	0.530432757452575	0.425774478064581	7.5	0.122503745626671	0.918811015823228	68	80.87	56.1	84.55	70.325	77.6525	scVI	80	features_RNA.log.vst.split_Batch_ID	scVI	750
scVI_3_100_0.05_3_256..scVI..80..features_RNA.log.vst.split_Batch_ID.features.1000_8fd4ab347d1e48692d6170a5b93cf781	0.564676490514906	0.400037682738894	7.5	0.111322860587058	0.908508037961407	62	90.74	50.65	77.45	64.05	83.555	scVI	80	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_3_100_0.05_3_256..scVI..80..features_RNA.log.vst.split_Batch_ID.features.750_8fd4ab347d1e48692d6170a5b93cf781	0.547414888211383	0.409489316496529	7.5	0.104183876272253	0.911109311354801	58	85.76	52.65	79.24	65.945	78.82	scVI	80	features_RNA.log.vst.split_Batch_ID	scVI	750
scVI_3_20_0.1_2_128..scVI..80..features_RNA.log.vst.split_Batch_ID.features.1000_9625657cf22d373e46bdde89031e6f00	0.577826473577236	0.374549469468299	8	0.14792426330188	0.900807829240458	83	94.53	45.25	72.14	58.695	91.6475	scVI	80	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_3_20_0.1_2_128..scVI..80..features_RNA.log.vst.split_Batch_ID.features.1500_9625657cf22d373e46bdde89031e6f00	0.565005023265652	0.367368736152677	8	0.160519304220995	0.896775483076726	90	90.84	43.73	69.36	56.545	90.63	scVI	80	features_RNA.log.vst.split_Batch_ID	scVI	1500
scVI_3_20_0.1_2_128..scVI..80..features_RNA.log.vst.split_Batch_ID.features.2000_9625657cf22d373e46bdde89031e6f00	0.53416437535251	0.362669223798872	8	0.167272805249323	0.889931632794868	93	81.94	42.73	64.65	53.69	84.705	scVI	80	features_RNA.log.vst.split_Batch_ID	scVI	2000
scVI_3_20_0.1_2_128..scVI..80..features_RNA.log.vst.split_Batch_ID.features.3000_9625657cf22d373e46bdde89031e6f00	0.531548687631546	0.360722463821872	8.5	0.167409895106796	0.885672831156491	94	81.19	42.32	61.71	52.015	84.3925	scVI	80	features_RNA.log.vst.split_Batch_ID	scVI	3000
scVI_3_20_0.1_2_128..scVI..80..features_RNA.log.vst.split_Batch_ID.features.500_9625657cf22d373e46bdde89031e6f00	0.563969837192027	0.397609070827102	8.5	0.123059980329935	0.911541309388974	69	90.54	50.14	79.54	64.84	85.155	scVI	80	features_RNA.log.vst.split_Batch_ID	scVI	500
scVI_3_20_0.1_2_128..scVI..80..features_RNA.log.vst.split_Batch_ID.features.750_9625657cf22d373e46bdde89031e6f00	0.577240006775068	0.384481177767468	8	0.144339564873004	0.908036507311244	81	94.37	47.35	77.12	62.235	91.0275	scVI	80	features_RNA.log.vst.split_Batch_ID	scVI	750
scVI_3_200_0.05_3_256..scVI..80..features_RNA.log.vst.split_Batch_ID.features.1000_06e72a9fd1ac3c635d8bd4013dcaa6ef	0.544717762097895	0.413443701863454	7.5	0.108673158457813	0.913120119310515	61	84.99	53.49	80.63	67.06	78.9925	scVI	80	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_3_200_0.05_3_256..scVI..80..features_RNA.log.vst.split_Batch_ID.features.750_06e72a9fd1ac3c635d8bd4013dcaa6ef	0.532359417344174	0.421820092697657	7.5	0.101138360831553	0.916157436401613	57	81.42	55.27	82.72	68.995	75.315	scVI	80	features_RNA.log.vst.split_Batch_ID	scVI	750
scVI_3_300_0.05_3_256..scVI..80..features_RNA.log.vst.split_Batch_ID.features.1000_7bb385b734dc197c912a165e918fc89b	0.540203675474255	0.417617125275639	7.5	0.122503179086386	0.913429279328356	68	83.69	54.37	80.84	67.605	79.7675	scVI	80	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_3_300_0.05_3_256..scVI..80..features_RNA.log.vst.split_Batch_ID.features.750_7bb385b734dc197c912a165e918fc89b	0.536244495257453	0.426473590651375	7.5	0.125858602929156	0.914183027010849	70	82.54	56.25	81.36	68.805	79.405	scVI	80	features_RNA.log.vst.split_Batch_ID	scVI	750
scVI_3_40_0.1_1_128..scVI..50..features_RNA.log.vst.split_Batch_ID.features.1000_d842bf4c63b8fee2b6d1ade43f654023	0.583277813028765	0.369658793886752	8	0.131053290694364	0.905395968833316	73	96.11	44.21	75.3	59.755	90.3325	scVI	50	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_3_40_0.1_1_128..scVI..50..features_RNA.log.vst.split_Batch_ID.features.1500_d842bf4c63b8fee2b6d1ade43f654023	0.574961890243903	0.359819625365213	8	0.14420594469343	0.895756929632681	81	93.71	42.13	68.66	55.395	90.5325	scVI	50	features_RNA.log.vst.split_Batch_ID	scVI	1500
scVI_3_40_0.1_1_128..scVI..50..features_RNA.log.vst.split_Batch_ID.features.2000_d842bf4c63b8fee2b6d1ade43f654023	0.578209731335892	0.339887748504996	8	0.136472056010326	0.892506810410886	76	94.65	37.91	66.42	52.165	89.9875	scVI	50	features_RNA.log.vst.split_Batch_ID	scVI	2000
scVI_3_40_0.1_1_128..scVI..50..features_RNA.log.vst.split_Batch_ID.features.3000_d842bf4c63b8fee2b6d1ade43f654023	0.576318386914834	0.327729376770643	7.5	0.149691715500782	0.883374013711965	84	94.1	35.33	60.13	47.73	91.575	scVI	50	features_RNA.log.vst.split_Batch_ID	scVI	3000
scVI_3_40_0.1_1_128..scVI..50..features_RNA.log.vst.split_Batch_ID.features.500_d842bf4c63b8fee2b6d1ade43f654023	0.560597768612522	0.391752162490006	7.5	0.108771416084579	0.909837178167685	61	89.57	48.89	78.36	63.625	82.4275	scVI	50	features_RNA.log.vst.split_Batch_ID	scVI	500
scVI_3_40_0.1_1_128..scVI..50..features_RNA.log.vst.split_Batch_ID.features.750_d842bf4c63b8fee2b6d1ade43f654023	0.578395991962775	0.373225644489773	8	0.113749838112803	0.905850287556262	64	94.7	44.97	75.62	60.295	87.025	scVI	50	features_RNA.log.vst.split_Batch_ID	scVI	750
scVI_3_40_0.1_2_256..scVI..80..features_RNA.log.vst.split_Batch_ID.features.1000_fb0c4430d8280cd23d2956b80b45c5bb	0.573871527777778	0.375278126064926	7	0.106946196085828	0.915345088438615	60	93.39	45.4	82.16	63.78	85.0425	scVI	80	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_3_40_0.1_2_256..scVI..80..features_RNA.log.vst.split_Batch_ID.features.1500_fb0c4430d8280cd23d2956b80b45c5bb	0.564729420731708	0.370376046056114	7	0.11899134980593	0.906544755498342	67	90.76	44.37	76.1	60.235	84.82	scVI	80	features_RNA.log.vst.split_Batch_ID	scVI	1500
scVI_3_40_0.1_2_256..scVI..80..features_RNA.log.vst.split_Batch_ID.features.2000_fb0c4430d8280cd23d2956b80b45c5bb	0.573958333333334	0.365097835710664	7.5	0.129930564036213	0.903899292993983	73	93.42	43.25	74.27	58.76	88.315	scVI	80	features_RNA.log.vst.split_Batch_ID	scVI	2000
scVI_3_40_0.1_2_256..scVI..80..features_RNA.log.vst.split_Batch_ID.features.3000_fb0c4430d8280cd23d2956b80b45c5bb	0.580134231029811	0.353962717028117	7.5	0.135197581531577	0.899361480156114	76	95.2	40.89	71.14	56.015	90.4	scVI	80	features_RNA.log.vst.split_Batch_ID	scVI	3000
scVI_3_40_0.1_2_256..scVI..80..features_RNA.log.vst.split_Batch_ID.features.500_fb0c4430d8280cd23d2956b80b45c5bb	0.56101584746812	0.390384100504651	8	0.0879204252747065	0.918660983773194	49	89.69	48.6	84.44	66.52	79.5175	scVI	80	features_RNA.log.vst.split_Batch_ID	scVI	500
scVI_3_40_0.1_2_256..scVI..80..features_RNA.log.vst.split_Batch_ID.features.750_fb0c4430d8280cd23d2956b80b45c5bb	0.571358401084011	0.383624353710897	8	0.0942512966707365	0.918366282390888	53	92.67	47.17	84.24	65.705	82.7525	scVI	80	features_RNA.log.vst.split_Batch_ID	scVI	750
scVI_3_40_0.1_2_256..scVI..90..features_RNA.log.vst.split_Batch_ID.features.1000_b0e8fd94fb38e748c5ba9bf4d05721d2	0.573581470189702	0.374421302008354	7.5	0.105663001269176	0.916285219845474	59	93.31	45.22	82.81	64.015	84.7325	scVI	90	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_3_40_0.1_2_256..scVI..90..features_RNA.log.vst.split_Batch_ID.features.1500_b0e8fd94fb38e748c5ba9bf4d05721d2	0.566274983062331	0.373225644489773	7	0.123783810761785	0.907901059351479	69	91.2	44.97	77.03	61	85.65	scVI	90	features_RNA.log.vst.split_Batch_ID	scVI	1500
scVI_3_40_0.1_2_256..scVI..90..features_RNA.log.vst.split_Batch_ID.features.2000_b0e8fd94fb38e748c5ba9bf4d05721d2	0.571826304200542	0.365097835710664	7	0.130512270394423	0.906013391394442	73	92.8	43.25	75.73	59.49	87.85	scVI	90	features_RNA.log.vst.split_Batch_ID	scVI	2000
scVI_3_40_0.1_2_256..scVI..90..features_RNA.log.vst.split_Batch_ID.features.750_b0e8fd94fb38e748c5ba9bf4d05721d2	0.578196985094851	0.384481177767468	8	0.106326195616785	0.917171493732949	59	94.64	47.35	83.42	65.385	85.73	scVI	90	features_RNA.log.vst.split_Batch_ID	scVI	750
scVI_3_400_0.05_3_256..scVI..80..features_RNA.log.vst.split_Batch_ID.features.1000_6d57e368a16c3d45217a42b20a3db5da	0.523532774390244	0.424421109076222	6.5	0.138100903239124	0.907955230323779	77	78.88	55.82	77.07	66.445	78.41	scVI	80	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_3_400_0.05_3_256..scVI..80..features_RNA.log.vst.split_Batch_ID.features.750_6d57e368a16c3d45217a42b20a3db5da	0.520064786585366	0.432548917855332	7	0.132521571244672	0.909669462851344	74	77.88	57.54	78.25	67.895	76.91	scVI	80	features_RNA.log.vst.split_Batch_ID	scVI	750
scVI_4_20_0.1_2_256..scVI..80..features_RNA.log.vst.split_Batch_ID.features.1000_6bcfab0e71be7b8b8187521a7dab74bb	0.572844681571816	0.361421576408666	7.5	0.108255042138454	0.908033296158158	61	93.1	42.47	77.12	59.795	85.075	scVI	80	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_4_20_0.1_2_256..scVI..80..features_RNA.log.vst.split_Batch_ID.features.1000_7e63be155c506f1a4cd2006d80c9563f	0.586311052989972	0.359819625365213	7.5	0.11226395289911	0.907325224934177	63	96.98	42.13	76.63	59.38	88.485	scVI	80	features_RNA.log.vst.split_Batch_ID	scVI	1000
scVI_4_20_0.1_2_256..scVI..80..features_RNA.log.vst.split_Batch_ID.features.750_6bcfab0e71be7b8b8187521a7dab74bb	0.578971883468835	0.365097835710664	7.5	0.102548422455756	0.909796033254294	57	94.86	43.25	78.34	60.795	85.395	scVI	80	features_RNA.log.vst.split_Batch_ID	scVI	750
scVI_4_20_0.1_2_256..scVI..80..features_RNA.log.vst.split_Batch_ID.features.750_7e63be155c506f1a4cd2006d80c9563f	0.571939225578805	0.365097835710664	7.5	0.098493005461195	0.910826471078675	55	92.84	43.25	79.05	61.15	83.38	scVI	80	features_RNA.log.vst.split_Batch_ID	scVI	750
Raw_PCA..RNA..80..RNA.log.vst.split_Batch_ID.features.1000	0.563825877749577	0.231768078454947	7	0.147914900651111	0.85264138497887	83	90.5	15	38.95	26.975	88.625	RNA	80	RNA.log.vst.split_Batch_ID	Raw	1000
Raw_PCA..RNA..80..RNA.log.vst.split_Batch_ID.features.1500	0.557086329667231	0.209082830039526	6.5	0.161240278811109	0.842329806799291	90	88.55	10.19	31.84	21.015	88.9125	RNA	80	RNA.log.vst.split_Batch_ID	Raw	1500
Raw_PCA..RNA..80..RNA.log.vst.split_Batch_ID.features.2000	0.550743292240755	0.18977566557104	6.5	0.168354303761754	0.83529140188837	94	86.72	6.1	26.99	16.545	88.54	RNA	80	RNA.log.vst.split_Batch_ID	Raw	2000
Raw_PCA..RNA..80..RNA.log.vst.split_Batch_ID.features.3000	0.501142131979696	0.160983598387624	6.5	0.15595886149314	0.815209895399538	87	72.42	0	13.15	6.575	76.065	RNA	80	RNA.log.vst.split_Batch_ID	Raw	3000
Raw_PCA..RNA..80..RNA.log.vst.split_Batch_ID.features.500	0.574782901174169	0.305057310175743	9	0.112236494276617	0.87137628039856	63	93.66	30.53	51.86	41.195	85.995	RNA	80	RNA.log.vst.split_Batch_ID	Raw	500
Raw_PCA..RNA..80..RNA.log.vst.split_Batch_ID.features.750	0.574879706006768	0.255902922737182	8	0.141101826947126	0.860237116128467	79	93.68	20.11	44.18	32.145	90.01	RNA	80	RNA.log.vst.split_Batch_ID	Raw	750
Scanorama_0_sigma15_alpha0.05_knn20_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.1000..30.0..e0758c66a6a70d30247817bce8502135	0.411200441954963	0.354819541084689	10	0.0643345203998598	0.889759519131802	36	46.48	41.07	64.53	52.8	43.86	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	1000
Scanorama_0_sigma15_alpha0.05_knn20_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.1500..30.0..e0758c66a6a70d30247817bce8502135	0.399901045798191	0.323007418555045	9.5	0.0778892869448012	0.877986853197332	44	43.23	34.33	56.41	45.37	43.4225	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	1500
Scanorama_0_sigma15_alpha0.05_knn20_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.2000..30.0..e0758c66a6a70d30247817bce8502135	0.387944998627254	0.309819818297345	10	0.0794640273452826	0.872869007867951	44	39.78	31.53	52.89	42.21	40.835	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	2000
Scanorama_0_sigma15_alpha0.05_knn20_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.3000..30.0..e0758c66a6a70d30247817bce8502135	0.367706751114471	0.295218141654205	10	0.0912122170692543	0.862237211387656	51	33.94	28.44	45.56	37	38.205	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	3000
Scanorama_0_sigma15_alpha0.05_knn20_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.500..30.0..e0758c66a6a70d30247817bce8502135	0.430974891130142	0.399835734262286	9.5	0.0678966193888877	0.898305594926782	38	52.19	50.61	70.42	60.515	48.6425	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	500
Scanorama_0_sigma15_alpha0.05_knn20_norm..RNA..features_RNA.log.vst.split_Batch_ID.features.750..30.0..e0758c66a6a70d30247817bce8502135	0.419833740752133	0.348124965983082	10	0.0980239480870975	0.888711673689513	55	48.97	39.65	63.81	51.73	50.4775	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	750
Scanorama_0_sigma15_alpha0.05_knn20_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.1000..30.0..e0758c66a6a70d30247817bce8502135	0.500697264841557	0.361530985107643	10	0.116941523070938	0.883522224790702	65	72.29	42.49	60.23	51.36	70.4675	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	1000
Scanorama_0_sigma15_alpha0.05_knn20_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.1500..30.0..e0758c66a6a70d30247817bce8502135	0.465576281750336	0.313700422647608	10	0.135488851256189	0.870971019932964	76	62.17	32.36	51.58	41.97	65.6275	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	1500
Scanorama_0_sigma15_alpha0.05_knn20_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.2000..30.0..e0758c66a6a70d30247817bce8502135	0.44177850447621	0.309369287765645	9.5	0.132540403267935	0.86339837945532	74	55.3	31.44	46.36	38.9	59.975	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	2000
Scanorama_0_sigma15_alpha0.05_knn20_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.3000..30.0..e0758c66a6a70d30247817bce8502135	0.427116333898181	0.287835459861975	9.5	0.122967814615615	0.857572089047871	69	51.07	26.88	42.35	34.615	55.5525	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	3000
Scanorama_0_sigma15_alpha0.05_knn20_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.500..30.0..e0758c66a6a70d30247817bce8502135	0.511650824713447	0.394759472393443	10	0.0885734905562365	0.887570240234716	50	75.45	49.53	63.02	56.275	69.0875	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	500
Scanorama_0_sigma15_alpha0.05_knn20_scale..RNA..features_RNA.log.vst.split_Batch_ID.features.750..30.0..e0758c66a6a70d30247817bce8502135	0.483561643835617	0.365097835710664	10	0.0970505558738905	0.882849625357054	54	67.35	43.25	59.77	51.51	64.0125	RNA		features_RNA.log.vst.split_Batch_ID	Scanorama	750
